name,url
杀人三步曲 / Desperado,https://movie.douban.com/subject/1293976/
神勇奶爸 / The Pacifier,https://movie.douban.com/subject/1308991/
末代独裁 / The Last King of Scotland,https://movie.douban.com/subject/1900848/
战地情人 / Captain Corelli's Mandolin,https://movie.douban.com/subject/1299593/
格林兄弟 / The Brothers Grimm,https://movie.douban.com/subject/1309053/
独奏者 / The Soloist,https://movie.douban.com/subject/2367243/
少数派报告 / Minority Report,https://movie.douban.com/subject/1297689/
老友有钱 / Friends With Money,https://movie.douban.com/subject/1465754/
录影带谋杀案 / Videodrome,https://movie.douban.com/subject/1295276/
不朽 / L'immortel,https://movie.douban.com/subject/3009168/
赏金猎手 / The Bounty Hunter,https://movie.douban.com/subject/3673923/
呆呆精灵 / Hui Buh,https://movie.douban.com/subject/1827027/
星银岛 / Treasure Planet,https://movie.douban.com/subject/1297666/
命运规划局 / The Adjustment Bureau,https://movie.douban.com/subject/3569943/
空军一号 / Air Force One,https://movie.douban.com/subject/1293537/
勇敢者的游戏 / Jumanji,https://movie.douban.com/subject/1294990/
万夫莫敌 / Invincible,https://movie.douban.com/subject/1862826/
重返地球 / After Earth,https://movie.douban.com/subject/6828823/
怒火攻心 / Crank,https://movie.douban.com/subject/1849959/
时空穿越者 / Les deux mondes,https://movie.douban.com/subject/2059354/
蜘蛛侠3 / Spider-Man 3,https://movie.douban.com/subject/1418189/
尼姆岛 / Nim's Island,https://movie.douban.com/subject/2042975/
绿巨人浩克 / Hulk,https://movie.douban.com/subject/1307354/
捉鬼敢死队 / Ghostbusters,https://movie.douban.com/subject/1293760/
93航班 / United 93,https://movie.douban.com/subject/1588945/
外星人报到 / My Favorite Martian,https://movie.douban.com/subject/1302724/
超级女特工 / Les femmes de l'ombre,https://movie.douban.com/subject/2058735/
即时发生 / What Just Happened?,https://movie.douban.com/subject/1949315/
保卫者 / Defendor,https://movie.douban.com/subject/3268493/
罗密欧点 / 알포인트,https://movie.douban.com/subject/1470328/
太空牛仔 / Space Cowboys,https://movie.douban.com/subject/1301444/
心碎度蜜月 / The Heartbreak Kid,https://movie.douban.com/subject/1994877/
刀锋战士 / Blade,https://movie.douban.com/subject/1298120/
007：大破量子危机 / Quantum of Solace,https://movie.douban.com/subject/1946882/
樱桃 / About Cherry,https://movie.douban.com/subject/6529885/
最后一次驱魔 / The Last Exorcism,https://movie.douban.com/subject/3284768/
空中监狱 / Con Air,https://movie.douban.com/subject/1300618/
黑衣女人 / The Woman in Black,https://movie.douban.com/subject/5156706/
天地大冲撞 / Deep Impact,https://movie.douban.com/subject/1293131/
蒸发密令 / Eraser,https://movie.douban.com/subject/1298635/
断箭 / Broken Arrow,https://movie.douban.com/subject/1293317/
史前巨鳄 / Lake Placid,https://movie.douban.com/subject/1295387/
七龙珠 / Dragonball Evolution,https://movie.douban.com/subject/2310144/
好医生 / The Good Doctor,https://movie.douban.com/subject/4281535/
飓风营救2 / Taken 2,https://movie.douban.com/subject/3606971/
空战英豪 / Flyboys,https://movie.douban.com/subject/1849026/
国家宝藏：夺宝秘笈 / National Treasure: Book of Secrets,https://movie.douban.com/subject/1607471/
黑色大丽花 / The Black Dahlia,https://movie.douban.com/subject/1578669/
勇敢的人 / The Brave One,https://movie.douban.com/subject/1578646/
致命伴旅 / The Tourist,https://movie.douban.com/subject/4190211/
末日深眠 / Air,https://movie.douban.com/subject/25832695/
胡桃夹子：魔境冒险 / The Nutcracker in 3D,https://movie.douban.com/subject/3012819/
庞贝末日 / Pompeii,https://movie.douban.com/subject/2083735/
怒火保镖 / Wild Card,https://movie.douban.com/subject/10486471/
神奇四侠2 / Fantastic 4: Rise of the Silver Surfer,https://movie.douban.com/subject/1584750/
怨鬼之家 / ลัดดาแลนด์,https://movie.douban.com/subject/6383536/
太阳浩劫 / Sunshine,https://movie.douban.com/subject/1849371/
天使与魔鬼 / Angels & Demons,https://movie.douban.com/subject/1927369/
偷天陷阱 / Entrapment,https://movie.douban.com/subject/1300069/
猫女 / Catwoman,https://movie.douban.com/subject/1308771/
女巫季节 / Season of the Witch,https://movie.douban.com/subject/3017651/
太空一号 / Lockout,https://movie.douban.com/subject/4301662/
鬼娃回魂2 / Child's Play 2,https://movie.douban.com/subject/1293798/
死寂 / Dead Silence,https://movie.douban.com/subject/1895120/
黑死病 / Black Death,https://movie.douban.com/subject/2988509/
铁甲衣 / Ironclad,https://movie.douban.com/subject/3077734/
灵魂战车2：复仇时刻 / Ghost Rider: Spirit of Vengeance,https://movie.douban.com/subject/3077408/
美国人 / The American,https://movie.douban.com/subject/3744561/
人皮交易 / Skin Trade,https://movie.douban.com/subject/5152973/
夺宝奇兵4 / Indiana Jones and the Kingdom of the Crystal Skull,https://movie.douban.com/subject/1428051/
玩命快递 / The Transporter,https://movie.douban.com/subject/1303139/
玩命快递2 / Transporter 2,https://movie.douban.com/subject/1419974/
玩命速递：重启之战 / The Transporter Refueled,https://movie.douban.com/subject/24718797/
死亡录像3：创世纪 / [REC]³ Génesis,https://movie.douban.com/subject/4883258/
军犬麦克斯 / Max,https://movie.douban.com/subject/25898213/
针孔旅馆 / Vacancy,https://movie.douban.com/subject/2002954/
虎胆龙威 / Die Hard,https://movie.douban.com/subject/1292697/
活死人黎明 / Dawn of the Dead,https://movie.douban.com/subject/1309088/
曼谷杀手 / Bangkok Dangerous,https://movie.douban.com/subject/1918224/
乘客 / Passengers,https://movie.douban.com/subject/2133422/
搭车人 / The Hitcher,https://movie.douban.com/subject/1819460/
300勇士：帝国崛起 / 300: Rise of an Empire,https://movie.douban.com/subject/3148089/
驱魔人前传 / Exorcist: The Beginning,https://movie.douban.com/subject/1303237/
玩命快递3 / Transporter 3,https://movie.douban.com/subject/3018122/
怒海潜将 / Men of Honor,https://movie.douban.com/subject/1293400/
机器战警2 / Robocop 2,https://movie.douban.com/subject/1298574/
乌鸦 / The Raven,https://movie.douban.com/subject/3914547/
碟中谍3 / Mission: Impossible III,https://movie.douban.com/subject/1401533/
碟中谍2 / Mission: Impossible II,https://movie.douban.com/subject/1298525/
碟中谍 / Mission: Impossible,https://movie.douban.com/subject/1292484/
碟中谍4 / Mission: Impossible - Ghost Protocol,https://movie.douban.com/subject/3068206/
恐怖幽灵 / The Frighteners,https://movie.douban.com/subject/1292739/
拳王阿里 / Ali,https://movie.douban.com/subject/1305671/
亡命驾驶 / Drive,https://movie.douban.com/subject/2010972/
生死狙击 / Shooter,https://movie.douban.com/subject/1947549/
异形大战铁血战士 / AVP: Alien vs. Predator,https://movie.douban.com/subject/1308769/
谍影重重4 / The Bourne Legacy,https://movie.douban.com/subject/3001077/
锅盖头 / Jarhead,https://movie.douban.com/subject/1424218/
菲利普船长 / Captain Phillips,https://movie.douban.com/subject/4116480/
动物园看守 / Zookeeper,https://movie.douban.com/subject/3055049/
汉娜 / Hanna,https://movie.douban.com/subject/3156117/
深空失忆 / Pandorum,https://movie.douban.com/subject/3011617/
地心历险记2：神秘岛 / Journey 2: The Mysterious Island,https://movie.douban.com/subject/3606973/
冲上云霄 / 衝上雲霄,https://movie.douban.com/subject/7003416/
铁血精英 / Killer Elite,https://movie.douban.com/subject/3775167/
X射线营地 / Camp X-Ray,https://movie.douban.com/subject/24743119/
玩命追踪 / Blitz,https://movie.douban.com/subject/3238087/
全面回忆 / Total Recall,https://movie.douban.com/subject/1295870/
十二生肖,https://movie.douban.com/subject/4212172/
过关斩将 / The Running Man,https://movie.douban.com/subject/1292626/
迫降航班 / Flight,https://movie.douban.com/subject/6390832/
奋斗的乔伊 / Joy,https://movie.douban.com/subject/25901741/
警察游戏 / Let's Be Cops,https://movie.douban.com/subject/24702267/
捉鬼敢死队2 / Ghostbusters II,https://movie.douban.com/subject/1297946/
红潮风暴 / Crimson Tide,https://movie.douban.com/subject/1295363/
超级八 / Super 8,https://movie.douban.com/subject/5503303/
太极1：从零开始,https://movie.douban.com/subject/5996800/
地心历险记 / Journey to the Center of the Earth,https://movie.douban.com/subject/2037833/
蒙羞之旅 / Walk of Shame,https://movie.douban.com/subject/3285050/
别惹我 / Malavita,https://movie.douban.com/subject/10766459/
辣手警花 / The Heat,https://movie.douban.com/subject/10774066/
霍比特人1：意外之旅 / The Hobbit: An Unexpected Journey,https://movie.douban.com/subject/1966182/
冰雪勇士 / Saints and Soldiers,https://movie.douban.com/subject/1416905/
魔鬼山历险记 / Race to Witch Mountain,https://movie.douban.com/subject/2996642/
变形金刚4：绝迹重生 / Transformers: Age of Extinction,https://movie.douban.com/subject/7054604/
陪安东尼度过漫长岁月,https://movie.douban.com/subject/26269510/
红色机尾 / Red Tails,https://movie.douban.com/subject/1901328/
星际传奇 / Pitch Black,https://movie.douban.com/subject/1296459/
饥饿游戏3：嘲笑鸟(上) / The Hunger Games: Mockingjay - Part 1,https://movie.douban.com/subject/6533054/
饥饿游戏 / The Hunger Games,https://movie.douban.com/subject/3592853/
饥饿游戏3：嘲笑鸟(下) / The Hunger Games: Mockingjay - Part 2,https://movie.douban.com/subject/10047547/
老炮儿,https://movie.douban.com/subject/24751756/
冰封：重生之门,https://movie.douban.com/subject/6973460/
燃眉追击 / Clear and Present Danger,https://movie.douban.com/subject/1292822/
精灵旅社 / Hotel Transylvania,https://movie.douban.com/subject/3269068/
狙击精英：重装上阵 / Sniper: Reloaded,https://movie.douban.com/subject/5158655/
实习生 / The Intern,https://movie.douban.com/subject/10594965/
绝命航班 / Last Flight,https://movie.douban.com/subject/25715111/
分歧者3：上升之势 / The Divergent Series: Ascendant,https://movie.douban.com/subject/25873396/
分歧者2：绝地反击 / Insurgent,https://movie.douban.com/subject/25794212/
控制,https://movie.douban.com/subject/10604087/
分歧者3：忠诚世界 / The Divergent Series: Allegiant,https://movie.douban.com/subject/25794302/
摩登年代,https://movie.douban.com/subject/23856234/
窃听风云3,https://movie.douban.com/subject/10726941/
厨子戏子痞子,https://movie.douban.com/subject/6011806/
夜行者 / Nightcrawler,https://movie.douban.com/subject/25750969/
"凯撒万岁 / Hail, Caesar!",https://movie.douban.com/subject/2058751/
谜一样的双眼 / Secret in Their Eyes,https://movie.douban.com/subject/25885742/
恶棍天使,https://movie.douban.com/subject/26290365/
感谢分享 / Thanks for Sharing,https://movie.douban.com/subject/6847698/
兄弟出头天 / Stand Up Guys,https://movie.douban.com/subject/3578920/
海豹六队：突袭奥萨马本拉登 / Seal Team 6: The Raid on Osama Bin Laden,https://movie.douban.com/subject/10467174/
里约大冒险2 / Rio 2,https://movie.douban.com/subject/11443314/
僵尸世界大战 / World War Z,https://movie.douban.com/subject/2132473/
危机13小时 / 13 Hours: The Secret Soldiers of Benghazi,https://movie.douban.com/subject/26220717/
星际迷航2：暗黑无界 / Star Trek Into Darkness,https://movie.douban.com/subject/3642843/
华尔街之狼 / The Wolf of Wall Street,https://movie.douban.com/subject/2997076/
星球大战7：原力觉醒 / Star Wars: The Force Awakens,https://movie.douban.com/subject/20326665/
黑色弥撒 / Black Mass,https://movie.douban.com/subject/3432861/
黄飞鸿之英雄有梦,https://movie.douban.com/subject/25444447/
乐高大电影 / The Lego Movie,https://movie.douban.com/subject/3927734/
背水一战 / The Last Stand,https://movie.douban.com/subject/4156402/
特种部队2：全面反击 / G.I. Joe: Retaliation,https://movie.douban.com/subject/4301181/
父女情 / Fathers and Daughters,https://movie.douban.com/subject/25747095/
惊天魔盗团 / Now You See Me,https://movie.douban.com/subject/6517421/
神探夏洛克：可恶的新娘 / Sherlock: The Abominable Bride,https://movie.douban.com/subject/25920885/
微爱之渐入佳境,https://movie.douban.com/subject/24751757/
私奔B计划 / Un plan parfait,https://movie.douban.com/subject/10463991/
垃圾男孩 / Trash,https://movie.douban.com/subject/7059561/
前任2：备胎反击战,https://movie.douban.com/subject/25881786/
世界末日 / This is the End,https://movie.douban.com/subject/3104798/
完美音调 / Pitch Perfect,https://movie.douban.com/subject/6957293/
万万没想到,https://movie.douban.com/subject/26320029/
破碎之城 / Broken City,https://movie.douban.com/subject/3078391/
机械姬 / Ex Machina,https://movie.douban.com/subject/4160540/
战狼,https://movie.douban.com/subject/24753810/
寄生兽 / 寄生獣,https://movie.douban.com/subject/25774050/
港囧,https://movie.douban.com/subject/25710912/
潜伏3 / Insidious: Chapter 3,https://movie.douban.com/subject/25728008/
离别七日情 / This Is Where I Leave You,https://movie.douban.com/subject/3530407/
碟中谍5：神秘国度 / Mission: Impossible - Rogue Nation,https://movie.douban.com/subject/10727641/
极地大冒险2 / Niko 2: Lentäjäveljekset,https://movie.douban.com/subject/10511636/
少年班,https://movie.douban.com/subject/26219652/
云中行走 / The Walk,https://movie.douban.com/subject/25819229/
金蝉脱壳 / Escape Plan,https://movie.douban.com/subject/3025447/
明星伙伴 / Entourage,https://movie.douban.com/subject/4911596/
小黄人大眼萌 / Minions,https://movie.douban.com/subject/11624706/
无尽的爱 / Endless Love,https://movie.douban.com/subject/24523681/
巨人捕手杰克 / Jack the Giant Slayer,https://movie.douban.com/subject/3415993/
饥饿游戏2：星火燎原 / The Hunger Games: Catching Fire,https://movie.douban.com/subject/6874456/
金钱怪兽 / Money Monster,https://movie.douban.com/subject/20365404/
功夫熊猫3 / Kung Fu Panda 3,https://movie.douban.com/subject/11589036/
鬣狗之路 / Hyena Road,https://movie.douban.com/subject/26580909/
暗夜逐仇 / Run All Night,https://movie.douban.com/subject/21977761/
夺命金字塔 / The Pyramid,https://movie.douban.com/subject/24852726/
大鱼海棠,https://movie.douban.com/subject/5045678/
不惧风暴 / Into the Storm,https://movie.douban.com/subject/7065187/
空天猎,https://movie.douban.com/subject/26753020/
博物馆奇妙夜3 / Night at the Museum: Secret of the Tomb,https://movie.douban.com/subject/21349734/
傲慢与偏见与僵尸 / Pride and Prejudice and Zombies,https://movie.douban.com/subject/3543318/
分歧者：异类觉醒 / Divergent,https://movie.douban.com/subject/6424814/
敢死队3 / The Expendables 3,https://movie.douban.com/subject/11610281/
无处可逃 / No Escape,https://movie.douban.com/subject/10792322/
灰姑娘 / Cinderella,https://movie.douban.com/subject/6875263/
狼图腾,https://movie.douban.com/subject/3993588/
破·局,https://movie.douban.com/subject/26760160/
移动迷宫 / The Maze Runner,https://movie.douban.com/subject/21349345/
间谍同盟 / Allied,https://movie.douban.com/subject/25978126/
巴霍巴利王：开端 / Baahubali: The Beginning,https://movie.douban.com/subject/25753326/
触不可及,https://movie.douban.com/subject/25789352/
捉妖记,https://movie.douban.com/subject/25723907/
乌龙特工 / Central Intelligence,https://movie.douban.com/subject/3927749/
猎神：冬日之战 / The Huntsman: Winter's War,https://movie.douban.com/subject/10791575/
第五波 / The 5th Wave,https://movie.douban.com/subject/25866686/
赤道,https://movie.douban.com/subject/24987018/
重返·狼群,https://movie.douban.com/subject/26920269/
破风 / 破風,https://movie.douban.com/subject/25853727/
寒战2 / 寒戰II,https://movie.douban.com/subject/20505982/
天将雄师,https://movie.douban.com/subject/25823833/
有种你爱我,https://movie.douban.com/subject/24743712/
午夜凶铃3(美版) / Rings,https://movie.douban.com/subject/1584991/
古剑奇谭之流月昭明,https://movie.douban.com/subject/26816372/
一条狗的使命 / A Dog's Purpose,https://movie.douban.com/subject/6873143/
盗墓笔记,https://movie.douban.com/subject/24827387/
一路向前,https://movie.douban.com/subject/26382888/
不可思异,https://movie.douban.com/subject/26277156/
原谅他77次 / 原諒他77次,https://movie.douban.com/subject/26857793/
绝地逃亡 / Skiptrace,https://movie.douban.com/subject/24529353/
维京：王者之战 / Викинг,https://movie.douban.com/subject/26769449/
反贪风暴2 / S風暴,https://movie.douban.com/subject/26352445/
表情奇幻冒险 / The Emoji Movie,https://movie.douban.com/subject/26577354/
胖子行动队,https://movie.douban.com/subject/27149818/
消失爱人,https://movie.douban.com/subject/26309968/
杀破狼·贪狼 / 殺破狼‧貪狼,https://movie.douban.com/subject/26826398/
大唐玄奘,https://movie.douban.com/subject/26389697/
乘风破浪,https://movie.douban.com/subject/26862259/
从你的全世界路过,https://movie.douban.com/subject/26280528/
“吃吃”的爱,https://movie.douban.com/subject/26279202/
爱情公寓,https://movie.douban.com/subject/24852545/
七十七天,https://movie.douban.com/subject/26426026/
西游伏妖篇,https://movie.douban.com/subject/25801066/
长城 / The Great Wall,https://movie.douban.com/subject/6982558/
二代妖精之今生有幸,https://movie.douban.com/subject/26797419/
人类削减计划 / The Thinning,https://movie.douban.com/subject/26853690/
健忘村,https://movie.douban.com/subject/26717795/
祖宗十九代,https://movie.douban.com/subject/27114417/
24小时：末路重生 / 24 Hours To Live,https://movie.douban.com/subject/26724807/
黄飞鸿之南北英雄,https://movie.douban.com/subject/30207949/
快手枪手快枪手,https://movie.douban.com/subject/26219893/
情圣,https://movie.douban.com/subject/26879060/
三生三世十里桃花,https://movie.douban.com/subject/25823277/
奇门遁甲,https://movie.douban.com/subject/26661191/
嫌疑人X的献身,https://movie.douban.com/subject/26606743/
少年,https://movie.douban.com/subject/26754643/
解忧杂货店,https://movie.douban.com/subject/26654146/
心理罪之城市之光,https://movie.douban.com/subject/26774722/
铁道飞虎,https://movie.douban.com/subject/26389069/
一路逆风,https://movie.douban.com/subject/26416774/
合约男女,https://movie.douban.com/subject/26425081/
功夫瑜伽,https://movie.douban.com/subject/26182910/
非凡任务,https://movie.douban.com/subject/26616690/
王牌逗王牌,https://movie.douban.com/subject/26662192/
大嫂,https://movie.douban.com/subject/26996783/
推理笔记,https://movie.douban.com/subject/26890502/
仙球大战,https://movie.douban.com/subject/25863024/
泡芙小姐,https://movie.douban.com/subject/26944076/
夏天19岁的肖像,https://movie.douban.com/subject/26677981/
黑白迷宫,https://movie.douban.com/subject/26752106/
心理罪,https://movie.douban.com/subject/26698000/
这就是命,https://movie.douban.com/subject/27037539/
侠盗联盟 / 俠盜聯盟,https://movie.douban.com/subject/25858758/
李雷和韩梅梅,https://movie.douban.com/subject/26289138/
父子雄兵,https://movie.douban.com/subject/26898747/
谁先爱上他的 / 誰先愛上他的,https://movie.douban.com/subject/27119586/
尖端医疗的真相 / The Bleeding Edge,https://movie.douban.com/subject/30234901/
今夕何夕2 / World of Tomorrow Episode Two: The Burden of Other People's Thoughts,https://movie.douban.com/subject/27119473/
密战,https://movie.douban.com/subject/26316956/
大闹天竺,https://movie.douban.com/subject/26389696/
一万公里的约定 / 一萬公里的約定,https://movie.douban.com/subject/26388555/
绝对控制 / I.T.,https://movie.douban.com/subject/26608448/
陈翔六点半之废话少说,https://movie.douban.com/subject/27024924/
你好，疯子！,https://movie.douban.com/subject/26696879/
绝命时钟2:22 / 2:22,https://movie.douban.com/subject/2338070/
京城81号2 / 京城81号Ⅱ,https://movie.douban.com/subject/26662798/
抢红,https://movie.douban.com/subject/26661183/
鲛珠传,https://movie.douban.com/subject/25857966/
喵星人,https://movie.douban.com/subject/26747836/
莫斯科陷落 / Притяжение,https://movie.douban.com/subject/26796845/
逆时营救,https://movie.douban.com/subject/26667056/
怪兽卡车 / Monster Trucks,https://movie.douban.com/subject/24910035/
血狼犬,https://movie.douban.com/subject/26882327/
末日重启 / Kill Switch,https://movie.douban.com/subject/26764514/
驯兔记,https://movie.douban.com/subject/30232270/
四个春天,https://movie.douban.com/subject/27191492/
换季期 / 환절기,https://movie.douban.com/subject/26870023/
花园派对 / Garden Party,https://movie.douban.com/subject/27179561/
快乐王子 / The Happy Prince,https://movie.douban.com/subject/11524958/
24帧 / 24 فریم,https://movie.douban.com/subject/26872545/
阿尔法围棋 / AlphaGo,https://movie.douban.com/subject/27012433/
负空间 / Negative Space,https://movie.douban.com/subject/27176528/
九三年夏天 / Estiu 1993,https://movie.douban.com/subject/26979007/
有熊谷守一在的地方 / モリのいる場所,https://movie.douban.com/subject/27147739/
孤狼之血 / 孤狼の血,https://movie.douban.com/subject/26992114/
女主角 / Leading Lady Parts,https://movie.douban.com/subject/30287738/
小公女 / 소공녀,https://movie.douban.com/subject/27017288/
日本之耻 / Japan's Secret Shame,https://movie.douban.com/subject/30263943/
"那天，大海 / 그날, 바다",https://movie.douban.com/subject/30163799/
马柔本宅秘事 / El secreto de Marrowbone,https://movie.douban.com/subject/26961821/
家族之苦3 / 妻よ薔薇のように 家族はつらいよIII,https://movie.douban.com/subject/27108740/
沉默的教室 / Das schweigende Klassenzimmer,https://movie.douban.com/subject/27608785/
行走距离 / Distancias cortas,https://movie.douban.com/subject/26754675/
羞辱 / قضية رقم ٢٣,https://movie.douban.com/subject/27098888/
天上再见 / Au revoir là-haut,https://movie.douban.com/subject/26731376/
反叛的童谣 / Revolting Rhymes,https://movie.douban.com/subject/27073245/
冒牌上尉 / Der Hauptmann,https://movie.douban.com/subject/27114240/
忠爱无言,https://movie.douban.com/subject/26995137/
南极之恋,https://movie.douban.com/subject/26628329/
忍者神龟2：破影而出 / Teenage Mutant Ninja Turtles: Out of the Shadows,https://movie.douban.com/subject/25955779/
蓝精灵：寻找神秘村 / Smurfs: The Lost Village,https://movie.douban.com/subject/19899718/
奔跑吧！兄弟,https://movie.douban.com/subject/26274910/
圣杯神器：骸骨之城 / The Mortal Instruments: City of Bones,https://movie.douban.com/subject/4126925/
我是谁：没有绝对安全的系统 / Who Am I - Kein System ist sicher,https://movie.douban.com/subject/25932086/
秦颂,https://movie.douban.com/subject/1298397/
摩根 / Morgan,https://movie.douban.com/subject/26341137/
老兽,https://movie.douban.com/subject/26957500/
铁血战士 / Predator,https://movie.douban.com/subject/1298976/
飞鹰艾迪 / Eddie the Eagle,https://movie.douban.com/subject/3072064/
看不见的客人 / Contratiempo,https://movie.douban.com/subject/26580232/
牡丹花下 / The Beguiled,https://movie.douban.com/subject/26761325/
骗子 / 꾼,https://movie.douban.com/subject/26770697/
守护者联盟 / Rise of the Guardians,https://movie.douban.com/subject/3769423/
杰出公民 / El ciudadano ilustre,https://movie.douban.com/subject/26844922/
生化危机：终章 / Resident Evil: The Final Chapter,https://movie.douban.com/subject/20471852/
边境杀手 / Sicario,https://movie.douban.com/subject/25881247/
神探夏洛克(试播集) / Sherlock S01E00 Pilot,https://movie.douban.com/subject/5258017/
海贼王剧场版Z / ONE PIECE FILM Z,https://movie.douban.com/subject/10467125/
放手爱,https://movie.douban.com/subject/24163542/
超能失控 / Chronicle,https://movie.douban.com/subject/6053731/
好友请求 / Friend Request,https://movie.douban.com/subject/26373527/
昼颜 / 昼顔,https://movie.douban.com/subject/26877106/
关灯后 / Lights Out,https://movie.douban.com/subject/26684564/
她不知道名字的那些鸟儿 / 彼女がその名を知らない鳥たち,https://movie.douban.com/subject/26928304/
小戏骨：白蛇传,https://movie.douban.com/subject/26887890/
封神传奇,https://movie.douban.com/subject/25850122/
欢乐喜剧人,https://movie.douban.com/subject/26850326/
大护法,https://movie.douban.com/subject/26811587/
成长边缘 / The Edge of Seventeen,https://movie.douban.com/subject/6873905/
夏日之王 / The Kings of Summer,https://movie.douban.com/subject/20415220/
假期历险记 / Vacation,https://movie.douban.com/subject/4075568/
信号 / The Signal,https://movie.douban.com/subject/25701866/
怪形 / The Thing,https://movie.douban.com/subject/1296794/
超级无敌掌门狗：人兔的诅咒 / Wallace & Gromit: The Curse of the Were-Rabbit,https://movie.douban.com/subject/1419901/
超能敢死队 / Ghostbusters,https://movie.douban.com/subject/3212398/
极限特工3：终极回归 / xXx: Return of Xander Cage,https://movie.douban.com/subject/3230115/
波西·杰克逊与魔兽之海 / Percy Jackson: Sea of Monsters,https://movie.douban.com/subject/10439805/
女巫 / The VVitch: A New-England Folktale,https://movie.douban.com/subject/26276364/
名侦探柯南：唐红的恋歌 / 名探偵コナン から紅の恋歌,https://movie.douban.com/subject/26788667/
泄密者 / 洩密者們,https://movie.douban.com/subject/27195080/
伸冤人 / The Equalizer,https://movie.douban.com/subject/3012013/
完美陌生人 / Perfetti sconosciuti,https://movie.douban.com/subject/26614893/
幻想曲 / Fantasia,https://movie.douban.com/subject/1310179/
荆轲刺秦王,https://movie.douban.com/subject/1294693/
鲨海 / 47 Meters Down,https://movie.douban.com/subject/26845362/
斯诺登 / Snowden,https://movie.douban.com/subject/25900819/
天才捕手 / Genius,https://movie.douban.com/subject/5262339/
爵迹,https://movie.douban.com/subject/26354336/
喜羊羊与灰太狼之飞马奇遇记,https://movie.douban.com/subject/24751765/
童军手册之僵尸启示录 / Scouts Guide to the Zombie Apocalypse,https://movie.douban.com/subject/6874140/
冰雪奇缘：生日惊喜 / Frozen Fever,https://movie.douban.com/subject/25977198/
雷神 / Thor,https://movie.douban.com/subject/1866471/
米花之味,https://movie.douban.com/subject/27077266/
银河护卫队 / Guardians of the Galaxy,https://movie.douban.com/subject/7065154/
美国队长2 / Captain America: The Winter Soldier,https://movie.douban.com/subject/6390823/
雷神2：黑暗世界 / Thor: The Dark World,https://movie.douban.com/subject/6560058/
钢铁侠3 / Iron Man 3,https://movie.douban.com/subject/3231742/
复仇者联盟 / The Avengers,https://movie.douban.com/subject/1866479/
美国队长 / Captain America: The First Avenger,https://movie.douban.com/subject/2138838/
钢铁侠2 / Iron Man 2,https://movie.douban.com/subject/3066739/
无敌浩克 / The Incredible Hulk,https://movie.douban.com/subject/1866475/
钢铁侠 / Iron Man,https://movie.douban.com/subject/1432146/
小飞侠：幻梦启航 / Pan,https://movie.douban.com/subject/25772639/
美国队长3 / Captain America: Civil War,https://movie.douban.com/subject/25820460/
地球：神奇的一天 / Earth: One Amazing Day,https://movie.douban.com/subject/26647876/
世界奇妙物语 2018年春季特别篇 / 世にも奇妙な物語 ’18春の特別編,https://movie.douban.com/subject/30196755/
蚁人 / Ant-Man,https://movie.douban.com/subject/1866473/
海绵宝宝 / The SpongeBob Movie: Sponge Out of Water,https://movie.douban.com/subject/11808948/
哆啦A梦：大雄的南极冰冰凉大冒险 / ドラえもん のび太の南極カチコチ大冒険,https://movie.douban.com/subject/26839466/
远大前程 / Great Expectations,https://movie.douban.com/subject/1292557/
魔弦传说 / Kubo and the Two Strings,https://movie.douban.com/subject/26287884/
最爽的一天 / Der geilste Tag,https://movie.douban.com/subject/26680247/
舌尖上的新年,https://movie.douban.com/subject/25894885/
提着心吊着胆,https://movie.douban.com/subject/26808466/
暴雪将至,https://movie.douban.com/subject/26775933/
神探狗笨吉 / Benji,https://movie.douban.com/subject/26895438/
超人总动员 / The Incredibles,https://movie.douban.com/subject/1291577/
我说的都是真的,https://movie.douban.com/subject/26806316/
请以你的名字呼唤我 / Call Me by Your Name,https://movie.douban.com/subject/26799731/
幕后玩家,https://movie.douban.com/subject/26774033/
生化危机：复仇 / バイオハザード：ヴェンデッタ,https://movie.douban.com/subject/26876342/
雪宝的鼻子 / A snowman VS a reindeer,https://movie.douban.com/subject/25829829/
逃出绝命镇 / Get Out,https://movie.douban.com/subject/26688480/
不死劫 / Unbreakable,https://movie.douban.com/subject/1301711/
杰罗德游戏 / Gerald's Game,https://movie.douban.com/subject/26602795/
鸡皮疙瘩 / Goosebumps,https://movie.douban.com/subject/2364051/
闺蜜2,https://movie.douban.com/subject/25856453/
忽然七日 / Before I Fall,https://movie.douban.com/subject/5327217/
海洋深处 / In the Heart of the Sea,https://movie.douban.com/subject/3582181/
魔法老师 / Absolutely Anything,https://movie.douban.com/subject/5294432/
嫁给大山的女人,https://movie.douban.com/subject/4006302/
鬼打墙 / Enter Nowhere,https://movie.douban.com/subject/10466341/
邻家大贱谍 / Keeping Up with the Joneses,https://movie.douban.com/subject/25847558/
"爱你，罗茜 / Love, Rosie",https://movie.douban.com/subject/5153254/
海绵宝宝历险记 / The SpongeBob SquarePants Movie,https://movie.douban.com/subject/1309156/
龙虾刑警,https://movie.douban.com/subject/26992383/
遇见你真好,https://movie.douban.com/subject/26967920/
猛虫过江,https://movie.douban.com/subject/26818314/
摩天轮 / Wonder Wheel,https://movie.douban.com/subject/26822230/
三个老枪手 / Going in Style,https://movie.douban.com/subject/26266085/
降魔传,https://movie.douban.com/subject/22557335/
